SU_ID,POLLCLOSE_STATE_WEIGHT,POLLCLOSE_NATIONAL_WEIGHT,FINALVOTE_STATE_WEIGHT,FINALVOTE_NATIONAL_WEIGHT,P_STATE,STATENUM,LVA,LVB,LV,LIKELYVOTER,TIMEVOTE,TRUMPFACTOR3,FAVSENDEM,FAVSENREP,PARTYCONTROL,GETAHEAD,TRADENATIONALECON,TRADELOCALECON,HEALTHLAW,IMMDEPORT,RUSSIA,QPVVOTE,FIRSTTIME,QPVVOTE3,BREAKA,BREAKB,BREAKC,SEX,AGE65,RACETH,RACETH5,EDUC,INCOME,PARTY,PARTYFULL,IDEO,RELIG,RELIG4,SIZEPLACE,FORMFLAG
20019056,319.11497762,307.82999115,224.34193651,229.91531566,(MO) Missouri,(24) Missouri,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(2) No, it is not","(1) Yes, it is",(3) I decided in the last few days,(2) Women,(2) 25-29,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(8) None,(4) Unaffiliated,(2) Suburban,(4) Form 4
20019073,95.710729883,92.326074297,72.151296532,162.11868197,(MS) Mississippi,(25) Mississippi,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very favorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(1) Protestant,(1) Protestant/Other Christian,(4) Rural,(4) Form 4
20019144,80.838663898,77.979934937,104.97691587,90.218119667,(WI) Wisconsin,(48) Wisconsin,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(1) Urban,(3) Form 3
20019158,974.29513554,939.84075955,786.16639987,657.43889355,(NJ) New Jersey,(31) New Jersey,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(4) Very unfavorable,(3) Somewhat unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(4) I still haven't decided,(2) Women,(3) 30-39,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(3) Neither,(1) Democrat/Lean Dem,(3) Moderate,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(3) Form 3
20019192,750.14588241,723.61818323,344.47529085,498.77921707,(TX) Texas,(43) Texas,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(3) Latino or Hispanic,(2) Some college/assoc. degree,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(2) Catholic,(2) Catholic,(4) Rural,(2) Form 2
20019193,371.91661628,358.76438503,227.33481673,215.58762517,(GA) Georgia,(10) Georgia,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,,,,(2) Holding steady,(2) Hurt,(3) No difference,(2) Repeal parts of the law,(2) Deported to the country they came from,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(2) Women,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(2) African American or Black,(4) Postgraduate study,"(4) $75,000-$99,999",(3) Neither,(3) Independent,(3) Moderate,(1) Protestant,(1) Protestant/Other Christian,(1) Urban,(3) Form 3
20019214,5552.7629065,5356.3984026,4627.2086986,4531.6873341,(MI) Michigan,(22) Michigan,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(1) White,(1) White,(1) High school or less,"(5) $100,000 or more",(3) Neither,(1) Democrat/Lean Dem,(2) Somewhat liberal,(4) Other Christian,(1) Protestant/Other Christian,(2) Suburban,(1) Form 1
20019227,343.29612166,331.15600803,550.5228514,230.37289025,(OH) Ohio,(35) Ohio,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(3) Somewhat unfavorable,(2) Somewhat favorable,(2) Somewhat important,(2) Holding steady,(1) Help,(3) No difference,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(2) Women,(3) 30-39,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(4) $75,000-$99,999",(3) Neither,(3) Independent,(3) Moderate,(8) None,(4) Unaffiliated,(1) Urban,(3) Form 3
20019250,152.67031306,147.27137369,121.25080642,105.58127647,(MD) Maryland,(20) Maryland,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(4) Very unfavorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(2) Holding steady,(1) Help,(1) Help,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(2) Catholic,(2) Catholic,(2) Suburban,(4) Form 4
20019258,3300.6326396,3183.91109,1838.3668883,1688.1490942,(OH) Ohio,(35) Ohio,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(3) College graduate,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(3) Neither,(3) Independent,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(4) Rural,(3) Form 3
20019381,1040.2307152,1003.4446338,750.98694077,965.35164632,(PA) Pennsylvania,(38) Pennsylvania,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,(2) Somewhat favorable,(4) Very unfavorable,(2) Somewhat important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(1) 18-24,(1) White,(1) White,(2) Some college/assoc. degree,"(3) $50,000-$74,999",(3) Neither,(1) Democrat/Lean Dem,(2) Somewhat liberal,(4) Other Christian,(1) Protestant/Other Christian,(4) Rural,(4) Form 4
20019389,1402.6069505,1353.0060181,1044.4815615,1032.3819302,(GA) Georgia,(10) Georgia,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,,,,(2) Holding steady,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Hurt,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(1) Yes, it is",(1) I've known all along,(1) Men,(1) 18-24,(88) REMOVED FOR DISCLOSURE RISK,(4) Asian,(3) College graduate,"(2) $25,000-$49,999",(3) Neither,(1) Democrat/Lean Dem,(1) Very liberal,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Suburban,(1) Form 1
20019432,660.26029505,636.91125468,512.63298305,494.50454446,(FL) Florida,(9) Florida,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(2) Somewhat important,(2) Holding steady,(2) Hurt,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(3) I decided in the last few days,(1) Men,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(3) Moderate,(5) Jewish,(3) Other,(1) Urban,(4) Form 4
20019446,775.34016816,747.92151369,808.47168103,792.55538444,(MN) Minnesota,(23) Minnesota,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Somewhat important,(2) Holding steady,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(3) No difference,(3) Leave the law as is,(1) Offered a chance to apply for legal status,(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(1) I did not vote in the 2016 presidential election,(1) First time voting,(1) I did not vote in the 2014 election for Congress,"(1) Yes, it is","(1) Yes, it is",(99) DON'T KNOW/SKIPPED/REFUSED (VOL),(2) Women,(3) 30-39,(7) Other,(5) Other,(4) Postgraduate study,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(1) Very liberal,(7) Something else,(3) Other,(2) Suburban,(2) Form 2
20019462,3353.6324655,3235.0366626,2624.5038571,3039.7923814,(PA) Pennsylvania,(38) Pennsylvania,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(2) Somewhat important,(2) Holding steady,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(1) White,(1) White,(3) College graduate,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(2) Republican,(2) Republican/Lean Rep,(3) Moderate,(5) Jewish,(3) Other,(2) Suburban,(2) Form 2
20019480,856.82642495,826.52614045,615.33455345,694.30447767,(WA) Washington,(47) Washington,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(4) Very unfavorable,(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(2) Women,(5) 50-64,(1) White,(1) White,(3) College graduate,"(1) Under $25,000",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(1) Urban,(4) Form 4
20019490,923.87949293,891.20798483,486.10712164,444.14124917,(TX) Texas,(43) Texas,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(4) Very unfavorable,(1) Very favorable,(1) Very important,(2) Holding steady,(3) No difference,(3) No difference,(1) Repeal the law entirely,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(2) Women,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(4) Postgraduate study,"(3) $50,000-$74,999",(3) Neither,(2) Republican/Lean Rep,(3) Moderate,(4) Other Christian,(1) Protestant/Other Christian,(3) Small town,(2) Form 2
20019504,751.59440901,725.01548502,637.4018029,648.5624838,(WA) Washington,(47) Washington,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(2) Voted to express opposition for Trump,(1) Very favorable,(3) Somewhat unfavorable,(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(1) White,(1) White,(3) College graduate,"(5) $100,000 or more",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(1) Protestant,(1) Protestant/Other Christian,(2) Suburban,(3) Form 3
20019524,3418.7611484,3297.8621747,3013.5338353,2917.6819418,(VA) Virginia,(45) Virginia,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(1) Voted to express support for Trump,(4) Very unfavorable,(2) Somewhat favorable,(1) Very important,(1) Getting ahead,(1) Help,(1) Help,(2) Repeal parts of the law,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(2) No, it is not","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(1) White,(1) White,(1) High school or less,"(3) $50,000-$74,999",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(8) None,(4) Unaffiliated,(4) Rural,(1) Form 1
20019542,253.57914736,244.61172983,218.79094123,201.93535286,(NV) Nevada,(33) Nevada,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,(4) Very unfavorable,(2) Somewhat favorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(2) Repeal parts of the law,(1) Offered a chance to apply for legal status,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,"(5) American Indian, Native American or Alaska Native",(5) Other,(3) College graduate,"(5) $100,000 or more",(3) Neither,(2) Republican/Lean Rep,(3) Moderate,(8) None,(4) Unaffiliated,(4) Rural,(2) Form 2
20019546,1347.6606859,1300.0028395,1016.8640953,951.13176341,(GA) Georgia,(10) Georgia,(1) Extremely interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(2) Early/Absentee,(1) Voted to express support for Trump,,,,(2) Holding steady,(1) Help,(1) Help,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(1) I've known all along,(1) Men,(6) 65+,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(1) High school or less,"(3) $50,000-$74,999",(2) Republican,(2) Republican/Lean Rep,(5) Very conservative,(1) Protestant,(1) Protestant/Other Christian,(3) Small town,(2) Form 2
20019551,147.54030719,142.3227822,137.57272099,130.58279837,(NH) New Hampshire,(30) New Hampshire,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(3) Trump was not a factor,,,,(1) Getting ahead,(1) Help,(3) No difference,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(1) Yes, it is",(4) I still haven't decided,(1) Men,(3) 30-39,(1) White,(1) White,(3) College graduate,"(5) $100,000 or more",(3) Neither,(2) Republican/Lean Rep,(3) Moderate,(8) None,(4) Unaffiliated,(3) Small town,(1) Form 1
20019573,887.2852696,855.90785719,723.63173439,601.62241632,(TN) Tennessee,(42) Tennessee,(1) Extremely interested,(5) I already voted,(12) Already voted,(1) Likely voter,(2) Early/Absentee,(3) Trump was not a factor,(2) Somewhat favorable,(2) Somewhat favorable,(1) Very important,(2) Holding steady,(1) Help,(1) Help,(1) Repeal the law entirely,(2) Deported to the country they came from,(2) No,(4) I'm sure I voted,(2) Not,(4) I'm sure I voted,"(1) Yes, it is","(2) No, it is not",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(3) College graduate,"(5) $100,000 or more",(2) Republican,(2) Republican/Lean Rep,(4) Somewhat conservative,(1) Protestant,(1) Protestant/Other Christian,(3) Small town,(2) Form 2
20019671,543.15670817,523.94884726,329.5848203,338.45368907,(VA) Virginia,(45) Virginia,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(1) Very favorable,(99) DON’T KNOW/SKIPPED/REFUSED (VOL),(1) Very important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,(1) I did not vote in the 2014 election for Congress,"(2) No, it is not","(1) Yes, it is",(1) I've known all along,(1) Men,(5) 50-64,(2) African American or Black,(2) African American or Black,(2) Some college/assoc. degree,"(2) $25,000-$49,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(7) Something else,(3) Other,(1) Urban,(4) Form 4
20019691,5342.3223513,5153.3997382,3609.2171127,3272.783234,(PA) Pennsylvania,(38) Pennsylvania,(3) Somewhat interested,(1) Definitely will vote,(8) 8,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(3) Somewhat unfavorable,(1) Very important,(3) Falling behind,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(2) No, it is not","(1) Yes, it is",(3) I decided in the last few days,(2) Women,(6) 65+,(1) White,(1) White,(1) High school or less,"(1) Under $25,000",(1) Democrat,(1) Democrat/Lean Dem,(2) Somewhat liberal,(2) Catholic,(2) Catholic,(4) Rural,(2) Form 2
20019727,322.12365165,310.73226827,255.47832476,246.09766095,(MO) Missouri,(24) Missouri,(2) Very interested,(1) Definitely will vote,(10) 10-Certain will vote,(1) Likely voter,(1) Election Day,(2) Voted to express opposition for Trump,(2) Somewhat favorable,(4) Very unfavorable,(2) Somewhat important,(1) Getting ahead,(2) Hurt,(2) Hurt,(4) Expand the law,(1) Offered a chance to apply for legal status,(1) Yes,(4) I'm sure I voted,(2) Not,"(3) I usually vote, but I didn't in the 2014 election for Congress","(1) Yes, it is","(1) Yes, it is",(2) I decided over the course of the campaign,(1) Men,(5) 50-64,(88) REMOVED FOR DISCLOSURE RISK,(1) White,(3) College graduate,"(3) $50,000-$74,999",(1) Democrat,(1) Democrat/Lean Dem,(3) Moderate,(8) None,(4) Unaffiliated,(2) Suburban,(3) Form 3
