"","SEX","RACE","MAR","LANX","WAOB","DIS","HICOV","MIG","SCH"
"5845",1,1,1,2,1,2,1,2,1
"5846",2,1,1,2,1,2,2,1,1
"5847",1,2,1,2,1,2,1,1,1
"5848",2,2,1,2,1,2,1,1,1
"5849",2,2,5,2,1,2,1,1,2
"5850",1,1,3,2,1,1,1,1,1
"5851",1,1,1,2,1,1,1,1,1
"5852",2,1,1,2,1,2,1,1,1
"5853",1,1,1,2,1,2,1,3,1
"5854",2,1,1,2,1,2,1,3,1
"5855",1,1,1,2,1,2,1,1,1
"5856",2,1,1,2,1,2,1,1,3
"5857",1,4,5,2,1,2,1,1,1
"5858",1,4,5,2,1,2,1,1,1
"5859",2,4,5,2,7,2,1,1,1
"5860",2,2,2,2,1,1,1,1,1
"5861",2,1,1,2,1,2,1,1,1
"5862",1,1,1,1,3,2,2,1,1
"5863",2,2,5,2,1,2,1,1,1
"5864",2,1,2,2,1,2,1,1,1
"5865",2,1,1,2,1,1,2,3,1
"5866",1,1,1,1,5,2,1,1,1
"5867",1,1,3,2,3,2,1,1,1
"5868",1,1,3,2,1,2,2,1,1
"5869",1,1,4,1,3,1,1,1,1
"5870",2,1,3,2,1,2,1,3,1
"5871",2,4,1,1,2,2,1,3,1
"5872",1,2,1,2,1,1,1,1,1
"5873",2,2,1,2,1,2,1,1,1
"5874",1,1,1,2,1,2,2,1,2
"5875",2,1,1,1,3,2,2,1,1
"5876",1,1,2,2,1,1,1,3,1
"5877",2,2,5,2,1,2,2,1,1
"5878",1,2,3,2,1,2,1,3,1
"5879",1,1,3,2,1,2,2,3,1
"5880",1,1,1,2,1,2,1,1,1
"5881",2,1,1,2,1,2,1,1,1
"5882",1,1,3,2,1,1,1,1,1
"5883",1,1,1,2,1,2,2,1,1
"5884",2,1,1,2,1,2,1,1,1
"5885",2,1,2,2,1,1,1,1,1
"5886",1,1,3,2,1,2,1,1,1
"5887",2,3,3,2,1,2,1,1,1
"5888",1,1,1,2,1,1,1,1,1
"5889",2,1,1,2,1,2,1,1,1
"5890",1,1,1,2,1,1,1,1,1
"5891",2,2,1,2,1,1,1,1,1
"5892",2,1,2,2,1,2,1,1,1
"5893",1,2,5,2,1,2,1,3,2
"5894",2,1,5,2,1,2,1,3,1
"5895",1,1,5,2,1,2,1,3,1
"5896",1,1,1,2,1,2,1,1,1
"5897",2,1,1,2,1,2,1,1,1
"5898",1,1,5,2,1,1,1,1,1
"5899",1,1,1,2,1,2,1,3,1
"5900",2,1,1,2,1,2,1,3,1
"5901",2,1,5,2,1,2,1,3,1
"5902",1,1,5,2,1,2,1,3,1
"5903",1,1,5,2,1,1,1,1,1
"5904",2,3,4,2,1,2,2,1,1
"5905",2,3,5,2,1,2,1,1,1
"5906",1,1,1,2,1,2,1,1,1
"5907",2,1,1,2,1,2,1,1,1
"5908",1,1,1,2,1,2,1,3,1
"5909",2,1,1,2,1,2,1,3,1
"5910",2,2,1,2,1,2,1,1,1
"5911",1,2,1,2,1,2,1,1,1
"5912",1,1,1,2,1,2,1,1,1
"5913",2,1,1,2,1,2,2,1,1
"5914",1,1,5,2,1,1,1,3,1
"5915",2,1,5,2,1,2,1,3,1
"5916",1,1,1,2,1,2,1,3,1
"5917",1,1,1,2,1,2,1,1,1
"5918",2,1,1,2,1,2,1,1,1
"5919",2,1,2,2,1,2,1,1,1
"5920",1,1,5,2,1,2,2,1,1
"5921",1,1,1,2,1,2,1,3,1
"5922",2,1,1,2,1,2,1,3,1
"5923",2,1,2,2,1,2,1,1,1
"5924",1,6,1,2,4,2,1,1,1
"5925",2,6,1,2,4,1,1,1,1
"5926",1,6,5,2,4,2,1,1,2
"5927",1,2,1,1,1,1,1,1,1
"5928",2,2,1,2,1,2,1,1,1
"5929",2,2,5,2,1,2,2,1,1
"5930",1,1,3,2,1,2,1,1,1
"5931",2,1,1,2,1,2,1,3,1
"5932",2,1,5,2,5,2,1,1,1
"5933",2,1,5,2,1,2,1,1,1
"5934",2,1,3,2,1,2,1,1,1
"5935",1,1,1,2,1,2,1,1,1
"5936",2,1,1,2,1,2,2,1,1
"5937",1,1,5,2,1,2,2,1,2
"5938",1,1,1,2,1,1,1,1,1
"5939",2,1,1,2,1,2,1,1,1
"5940",2,1,5,2,1,2,1,1,1
"5941",1,1,1,2,1,2,1,1,1
"5942",2,1,1,2,1,2,1,1,1
"5943",1,1,1,2,1,2,1,1,1
"5944",2,1,1,2,1,2,1,1,1
"5945",1,1,1,2,1,2,1,1,1
"5946",2,1,1,1,1,2,1,1,1
"5947",1,1,4,2,1,2,2,3,1
"5948",2,1,5,2,1,2,2,3,1
"5949",1,1,3,2,1,2,1,1,1
"5950",1,1,5,2,1,2,2,1,1
"5951",1,1,5,2,1,2,1,1,1
"5952",2,1,2,1,2,2,1,1,1
"5953",2,1,5,2,1,2,1,1,1
"5954",2,1,3,2,1,1,1,1,1
"5955",1,1,1,2,1,1,1,1,1
"5956",2,1,1,2,1,2,1,1,1
"5957",1,1,5,2,1,2,1,3,1
"5958",1,1,5,2,1,2,2,1,1
"5959",2,1,5,2,1,2,1,1,1
"5960",1,2,5,1,6,2,2,1,1
"5961",1,1,5,2,1,2,1,1,1
"5962",1,1,5,2,1,2,2,1,1
"5963",2,2,3,2,1,2,1,1,1
"5964",1,1,1,2,1,2,1,1,1
"5965",2,1,1,2,1,2,1,1,1
"5966",1,4,1,2,1,1,1,1,1
"5967",2,4,1,2,1,2,1,1,1
"5968",2,2,5,2,1,2,2,1,1
"5969",2,2,5,2,1,2,2,1,2
"5970",2,1,2,2,1,1,1,1,1
"5971",1,1,3,2,1,2,1,1,1
"5972",1,1,1,1,3,2,2,1,1
"5973",2,1,1,2,1,2,1,1,1
"5974",1,1,3,1,1,1,1,1,1
"5975",2,1,2,2,1,2,1,1,1
"5976",2,2,4,2,1,2,1,1,1
"5977",1,1,3,2,1,2,1,1,1
"5978",1,1,1,2,1,2,1,1,1
"5979",2,1,1,1,1,2,1,1,1
"5980",1,1,5,2,1,1,1,1,1
"5981",1,1,1,2,1,2,1,1,1
"5982",2,1,1,1,3,2,1,1,1
"5983",2,1,5,2,1,2,2,3,3
"5984",1,1,1,2,1,2,1,1,1
"5985",2,1,1,2,1,2,1,1,1
"5986",2,1,2,2,1,1,1,1,1
"5987",1,1,5,2,1,2,1,2,1
"5988",1,1,1,2,1,2,1,1,1
"5989",2,1,1,1,3,2,2,1,1
"5990",1,1,1,2,1,2,1,1,1
"5991",2,1,1,2,1,2,1,1,1
"5992",1,1,3,2,1,2,1,3,1
"5993",1,1,3,2,1,1,1,1,1
"5994",2,2,5,2,1,2,1,1,1
"5995",2,2,5,2,1,2,1,1,1
"5996",1,2,5,2,1,2,2,1,1
"5997",1,6,1,2,4,2,1,1,1
"5998",2,6,1,2,4,2,1,1,1
"5999",2,1,2,2,1,1,1,1,1
"6000",2,1,2,2,1,1,1,1,1
"6001",2,2,2,2,1,2,2,1,1
"6002",2,1,3,2,1,2,1,1,1
"6003",1,1,5,2,1,1,1,2,1
"6004",1,1,1,2,1,2,2,1,1
"6005",2,1,1,1,5,2,1,1,1
"6006",2,1,5,2,1,2,1,1,1
"6007",2,2,1,2,1,2,1,1,1
"6008",1,2,1,2,1,2,1,1,1
"6009",1,2,5,2,1,2,1,3,2
"6010",1,1,1,2,1,2,1,1,1
"6011",2,1,1,2,1,1,1,1,1
"6012",1,2,5,2,1,2,1,1,1
"6013",2,2,1,2,1,2,1,1,1
"6014",1,2,1,2,1,2,1,1,1
"6015",1,5,1,2,1,2,1,1,1
"6016",2,5,1,2,1,2,1,1,1
"6017",2,2,5,2,1,2,1,3,1
"6018",2,1,5,2,1,2,1,1,1
"6019",1,1,5,2,1,1,1,1,2
"6020",2,2,5,2,1,2,1,3,1
"6021",2,2,5,2,1,1,1,1,1
"6022",2,1,1,2,1,2,1,1,1
"6023",1,1,1,2,1,2,1,1,1
"6024",2,1,4,2,1,2,1,1,1
"6025",1,1,1,2,4,2,1,1,1
"6026",2,1,1,2,1,2,1,1,1
"6027",1,1,1,2,1,2,1,1,1
"6028",2,1,1,2,1,2,1,1,1
"6029",2,1,5,1,3,2,2,1,2
"6030",1,1,5,2,1,1,1,3,1
"6031",1,1,1,2,1,2,1,1,1
"6032",2,1,1,2,1,2,1,1,1
"6033",1,2,5,1,1,1,1,3,1
"6034",1,2,5,2,1,2,2,1,1
"6035",2,1,1,2,1,2,1,1,1
"6036",1,1,1,2,1,2,1,1,1
"6037",2,1,3,2,1,1,1,1,1
"6038",1,1,5,2,1,2,2,1,1
"6039",2,2,2,2,1,1,1,1,1
"6040",2,2,3,2,1,2,2,1,1
"6041",1,2,5,2,1,2,1,1,1
"6042",2,1,2,2,1,1,1,1,1
"6043",1,1,3,2,1,2,2,1,1
"6044",1,6,1,2,1,2,1,1,1
"6045",2,6,1,2,6,1,1,1,1
"6046",1,6,5,1,1,1,1,1,2
"6047",1,6,5,2,4,2,1,1,2
"6048",1,2,1,2,1,2,2,1,1
"6049",2,2,1,2,1,2,1,1,1
"6050",2,1,2,2,1,2,2,1,1
"6051",2,2,1,2,1,2,1,1,1
"6052",1,2,5,2,1,1,1,1,1
"6053",1,5,5,2,2,2,1,3,1
"6054",1,5,5,1,1,2,1,3,1
"6055",2,1,2,1,1,2,1,3,1
"6056",1,1,1,2,1,2,1,1,1
"6057",2,1,1,2,1,1,1,1,1
"6058",1,1,1,2,1,2,1,3,1
"6059",2,1,5,2,1,1,1,1,1
"6060",1,1,1,2,1,2,2,1,1
"6061",2,3,1,2,1,2,1,1,1
"6062",1,3,1,2,1,2,1,1,1
"6063",2,1,1,2,1,2,1,1,1
"6064",1,1,1,1,3,2,1,1,1
"6065",1,1,1,2,1,1,1,1,1
"6066",2,1,2,2,1,1,1,1,1
"6067",2,1,1,2,1,2,2,1,2
"6068",2,2,2,2,1,1,1,1,1
"6069",1,2,5,2,1,2,2,1,1
"6070",2,1,1,2,1,2,2,1,1
"6071",1,1,1,2,1,2,1,1,1
"6072",2,1,1,2,1,2,1,1,1
"6073",1,1,1,2,1,2,1,1,1
"6074",1,1,3,2,1,2,1,1,1
"6075",1,1,1,2,1,2,1,1,1
"6076",2,1,1,2,1,2,2,1,1
"6077",1,2,1,2,1,2,2,3,1
"6078",2,1,1,2,1,2,2,3,1
"6079",1,3,5,2,1,2,1,1,1
"6080",1,6,5,2,4,2,1,1,1
"6081",1,1,5,2,1,2,1,1,1
"6082",1,1,4,2,1,2,1,1,1
"6083",2,1,3,1,3,2,2,1,1
"6084",2,1,2,2,1,1,1,3,1
"6085",1,1,3,2,1,2,1,1,1
"6086",1,1,1,1,6,2,2,1,1
"6087",2,1,1,2,1,2,2,1,1
"6088",2,1,5,2,1,2,1,1,1
"6089",2,1,5,2,1,2,1,1,2
"6090",1,1,5,2,1,2,1,3,1
"6091",2,1,5,2,5,2,1,1,1
"6092",1,2,1,2,1,2,2,1,1
"6093",2,2,1,2,1,2,1,1,1
"6094",2,1,1,2,1,2,1,1,1
"6095",1,1,1,2,1,2,1,1,1
"6096",1,1,5,2,1,2,1,1,1
"6097",2,1,3,2,1,2,1,3,1
"6098",2,1,3,2,1,1,1,1,1
"6099",1,2,5,2,1,2,1,1,1
"6100",1,2,5,2,1,2,1,1,1
"6101",2,1,2,2,1,2,1,1,1
"6102",1,1,5,2,1,1,2,1,1
"6103",2,5,1,2,1,2,1,3,1
"6104",1,1,1,2,1,2,1,3,1
"6105",2,2,1,1,1,2,1,1,2
"6106",1,2,1,2,1,2,1,1,1
"6107",1,1,2,2,1,2,1,1,1
"6108",2,1,1,2,1,2,1,1,1
"6109",1,1,1,2,1,2,1,1,1
"6110",1,1,4,2,1,2,1,3,1
"6111",2,2,5,2,1,2,1,1,1
"6112",1,2,5,2,1,2,1,1,2
"6113",1,1,3,2,1,1,2,3,1
"6114",1,1,5,2,1,1,1,1,1
"6115",2,2,3,2,1,2,1,1,1
"6116",1,1,1,2,1,2,1,1,1
"6117",2,1,1,2,1,2,1,1,1
"6118",1,1,1,2,1,2,1,1,1
"6119",2,1,1,2,1,2,1,1,1
"6120",1,1,1,1,6,2,1,1,1
"6121",2,1,1,2,1,2,1,1,1
"6122",1,1,3,2,1,2,1,1,1
"6123",1,1,5,2,1,2,1,1,1
"6124",1,1,1,2,1,2,1,3,1
"6125",2,2,3,2,1,1,1,1,2
"6126",1,1,1,2,1,2,1,1,1
"6127",2,1,1,2,1,2,2,1,1
"6128",2,2,3,2,1,2,1,1,1
"6129",1,1,1,2,1,2,1,1,1
"6130",2,1,1,2,1,2,1,1,1
"6131",2,1,2,2,1,2,2,1,1
"6132",2,1,1,2,1,2,1,3,1
"6133",1,1,1,2,1,1,1,3,1
"6134",2,1,1,2,1,1,1,1,1
"6135",1,1,1,2,1,2,1,1,1
"6136",2,1,2,2,5,1,1,1,1
"6137",2,1,1,2,1,2,1,1,1
"6138",1,1,1,2,1,2,1,1,1
"6139",2,1,5,2,1,2,1,1,1
"6140",1,1,1,2,1,1,1,1,1
"6141",2,1,1,2,1,2,1,1,1
"6142",1,1,1,2,1,2,1,1,1
"6143",2,1,1,2,1,2,1,1,1
"6144",1,1,1,2,1,2,1,1,2
"6145",2,1,1,2,1,2,1,1,1
"6146",1,1,1,2,1,1,1,1,1
"6147",2,1,1,1,3,2,1,1,1
"6148",2,1,5,2,1,2,2,1,1
"6149",2,1,5,1,3,2,1,1,1
"6150",2,1,3,2,1,2,1,1,1
"6151",1,2,1,1,3,2,2,3,1
"6152",2,1,5,2,1,2,1,3,2
"6153",1,2,1,2,1,2,1,1,1
"6154",2,2,1,2,1,2,1,1,2
"6155",2,1,1,2,1,2,1,1,2
"6156",1,1,1,2,1,2,1,1,2
"6157",2,1,3,2,1,2,2,1,1
"6158",2,2,2,2,1,1,1,1,1
"6159",1,2,5,1,6,2,2,1,1
"6160",1,2,4,2,1,1,1,1,1
"6161",2,1,1,2,1,2,1,1,1
"6162",1,1,3,2,1,2,1,1,1
"6163",2,1,3,2,1,2,1,1,1
"6164",2,1,2,2,1,1,1,3,1
"6165",2,1,1,2,3,2,1,1,1
"6166",1,1,1,1,3,2,2,1,1
"6167",1,1,1,2,1,2,1,1,1
"6168",2,1,5,2,1,2,1,3,2
"6169",2,1,5,2,1,2,2,3,2
"6170",2,1,2,2,1,2,1,1,1
"6171",1,1,1,1,5,2,1,1,1
"6172",2,1,1,2,1,2,1,1,1
"6173",2,5,5,2,1,2,1,3,2
"6174",2,2,5,2,1,2,2,1,1
"6175",1,1,1,2,1,2,1,1,1
"6176",2,1,1,2,1,2,1,1,1
"6177",2,1,1,2,1,2,2,1,2
"6178",1,1,1,1,1,2,1,1,1
"6179",1,1,1,2,1,2,2,1,1
"6180",2,1,1,2,1,1,1,1,1
"6181",2,1,5,2,1,2,1,1,1
"6182",1,1,3,2,1,2,1,1,1
"6183",2,1,3,2,1,2,2,1,1
"6184",1,2,1,2,1,2,1,1,1
"6185",2,2,1,2,1,2,1,1,2
"6186",1,1,1,2,1,2,1,1,1
"6187",2,1,1,2,1,2,2,1,1
"6188",1,2,2,2,1,1,1,1,1
"6189",1,1,1,2,1,2,1,1,1
"6190",2,1,1,2,1,2,1,1,1
"6191",2,1,1,2,1,2,1,1,3
"6192",1,1,1,2,1,2,2,2,1
"6193",2,1,5,2,1,2,2,3,2
"6194",1,1,1,2,1,2,2,1,1
"6195",2,1,1,2,1,1,1,1,1
"6196",2,1,1,2,1,2,1,1,1
"6197",1,1,1,2,1,2,1,1,1
"6198",2,1,4,2,1,1,1,1,1
"6199",1,1,5,2,1,2,2,1,1
"6200",1,1,1,2,1,2,1,1,1
"6201",2,1,1,2,1,2,2,1,1
"6202",2,2,3,2,1,2,1,1,1
"6203",1,2,5,2,1,2,2,1,1
"6204",2,2,2,2,1,1,1,1,1
"6205",1,2,3,2,1,2,1,3,1
"6206",2,2,2,1,3,2,1,1,1
"6207",1,2,5,2,1,1,1,1,1
"6208",2,1,5,2,1,2,2,1,1
"6209",1,1,5,2,1,1,1,1,1
"6210",1,2,3,2,1,2,1,3,1
"6211",2,2,5,2,1,2,1,3,1
"6212",1,1,1,2,1,2,1,1,1
"6213",2,1,1,2,1,2,1,1,1
"6214",1,1,1,2,1,2,1,1,2
"6215",2,1,1,1,3,2,2,1,1
"6216",2,1,5,2,1,2,1,1,2
"6217",1,1,5,2,1,2,1,1,2
"6218",1,1,5,2,1,1,1,1,2
"6219",2,1,2,2,1,1,1,1,1
"6220",1,1,5,2,1,2,1,1,1
"6221",1,1,1,2,1,1,1,3,1
"6222",2,1,1,2,1,2,2,3,1
"6223",2,1,1,2,1,2,1,3,1
"6224",2,1,1,2,1,2,2,1,1
"6225",1,1,1,2,1,2,1,1,1
"6226",1,1,1,2,1,2,1,1,1
"6227",2,1,1,2,1,2,1,1,1
"6228",1,1,5,2,1,2,1,3,2
"6229",2,2,2,1,3,1,1,1,1
"6230",2,1,1,2,1,2,1,1,1
"6231",1,1,1,2,1,2,1,1,1
"6232",1,2,1,2,1,1,1,1,1
"6233",2,2,1,2,1,2,2,1,2
"6234",2,2,5,2,1,1,1,3,2
"6235",2,1,1,2,1,2,1,1,1
"6236",1,1,1,2,1,2,1,1,1
"6237",2,1,3,2,1,2,2,1,1
"6238",1,2,1,2,1,2,2,1,1
"6239",2,2,1,2,1,1,1,1,1
"6240",2,2,5,2,1,1,1,3,1
"6241",1,2,1,2,1,2,1,1,1
"6242",2,2,1,2,1,2,1,1,1
"6243",1,2,5,2,1,1,1,1,2
"6244",2,1,5,2,1,1,1,3,2
"6245",1,2,5,2,1,2,1,1,2
"6246",1,1,1,2,1,2,1,1,1
"6247",2,1,1,2,1,2,1,1,1
"6248",2,1,1,2,1,2,1,3,1
"6249",1,1,1,2,1,2,1,3,1
"6250",2,1,1,2,1,2,1,1,1
"6251",1,1,1,2,1,2,1,1,1
"6252",1,1,1,2,1,2,1,3,1
"6253",2,2,4,2,1,2,1,1,1
"6254",1,2,3,2,1,1,1,3,1
"6255",1,2,5,2,1,2,1,1,1
"6256",1,4,5,2,3,2,1,3,1
"6257",2,1,3,2,1,2,1,1,1
"6258",2,1,1,2,1,2,1,3,1
"6259",2,1,4,2,1,2,2,1,1
"6260",2,1,4,1,3,1,1,1,1
"6261",2,1,5,2,1,1,1,1,1
"6262",2,1,5,2,1,2,1,1,1
"6263",1,1,1,2,1,2,1,1,1
"6264",2,1,1,2,1,2,1,1,1
"6265",2,1,5,2,1,2,2,1,1
"6266",1,1,1,2,1,2,1,1,1
"6267",2,1,1,2,1,1,2,1,1
"6268",2,2,4,2,1,1,1,1,1
"6269",2,1,1,2,1,2,1,1,1
"6270",1,1,1,2,1,1,1,1,1
"6271",2,2,3,2,1,2,1,1,1
"6272",2,1,5,2,1,2,2,3,1
"6273",2,1,3,2,1,1,1,1,1
"6274",1,1,5,2,1,2,1,1,1
"6275",1,1,1,2,1,2,1,1,1
"6276",2,1,1,2,1,2,1,1,1
"6277",1,2,1,2,1,1,1,1,1
"6278",2,1,1,2,1,2,1,1,1
"6279",1,2,1,2,1,2,1,1,1
"6280",2,1,1,2,1,2,1,1,1
"6281",1,1,1,2,1,2,1,1,1
"6282",2,1,1,2,1,2,1,1,1
"6283",2,1,2,1,1,2,1,1,1
"6284",2,1,5,2,1,2,1,1,2
"6285",2,2,5,1,6,2,2,3,1
"6286",2,2,3,2,1,2,1,3,1
"6287",1,2,5,1,1,2,2,3,2
"6288",2,1,2,2,1,1,1,1,1
"6289",2,1,3,2,1,1,2,1,1
"6290",2,1,1,2,1,2,1,1,1
"6291",1,1,1,2,1,1,1,1,1
"6292",1,1,1,2,1,2,1,1,1
"6293",2,1,1,2,1,2,1,1,1
"6294",2,1,2,2,1,2,1,1,1
"6295",1,1,1,1,1,2,1,1,1
"6296",2,1,1,2,1,2,1,1,1
"6297",1,1,1,2,1,2,1,1,1
"6298",2,1,1,2,1,2,1,1,1
"6299",1,1,1,2,1,2,1,1,1
"6300",2,1,1,2,1,2,1,1,3
"6301",1,1,3,2,1,2,2,1,2
"6302",1,2,5,2,1,2,1,1,1
"6303",2,2,5,2,1,2,1,1,1
"6304",2,1,1,2,1,2,1,1,1
"6305",2,2,4,2,1,2,1,1,1
"6306",2,2,5,2,1,2,2,1,1
"6307",1,1,2,2,1,1,1,1,1
"6308",1,1,1,2,1,2,1,1,1
"6309",2,1,1,2,1,2,1,1,1
"6310",1,1,5,2,1,2,1,1,1
"6311",1,2,5,2,1,1,1,3,1
"6312",2,1,2,1,1,1,1,1,1
"6313",2,1,1,2,1,2,1,3,1
"6314",1,1,1,2,1,2,1,3,1
"6315",2,1,3,2,1,2,1,1,1
"6316",1,1,3,2,1,1,2,1,1
"6317",1,1,1,2,1,2,1,1,1
"6318",2,1,1,2,1,1,1,1,1
"6319",1,1,5,2,1,2,1,1,1
"6320",1,1,5,1,1,2,1,3,1
"6321",2,1,5,2,1,2,1,3,2
"6322",1,1,1,2,1,2,1,1,1
"6323",2,1,1,2,1,2,1,1,2
"6324",1,4,5,2,1,2,1,1,1
"6325",2,4,5,2,1,2,1,1,1
"6326",2,1,5,2,1,2,2,1,1
"6327",2,1,1,1,5,2,1,1,1
"6328",1,1,1,1,1,2,1,1,1
"6329",2,1,3,2,1,2,1,1,1
"6330",1,2,1,2,1,1,1,1,1
"6331",2,2,1,2,1,2,1,1,1
"6332",1,2,3,2,1,2,1,1,1
"6333",1,2,5,2,1,2,2,1,1
"6334",2,2,5,2,1,2,1,1,1
"6335",1,2,1,2,1,2,1,3,1
"6336",2,1,2,2,1,2,1,1,1
"6337",2,1,1,1,3,2,1,3,1
"6338",1,1,1,2,1,2,1,3,1
"6339",1,1,1,2,1,2,1,1,1
"6340",2,1,1,2,1,1,1,1,1
"6341",2,1,2,2,1,2,1,1,1
"6342",1,6,1,2,4,2,1,1,1
"6343",2,6,1,2,1,2,1,1,1
"6344",2,1,2,2,1,1,1,1,1
"6345",1,1,1,2,1,2,1,1,1
"6346",2,1,1,2,1,2,2,1,1
"6347",1,1,1,2,1,2,1,1,1
"6348",2,1,1,2,1,2,1,1,1
"6349",2,1,5,2,1,2,1,1,1
"6350",2,1,4,2,1,1,1,3,1
"6351",2,2,3,2,1,2,1,1,1
"6352",2,2,5,2,1,1,1,1,2
"6353",1,2,5,2,1,2,2,1,1
"6354",2,1,5,2,1,2,1,1,1
"6355",1,1,1,2,1,2,1,1,1
"6356",2,1,1,2,1,2,1,1,1
"6357",1,2,1,2,1,2,1,1,1
"6358",2,2,1,2,1,2,1,1,1
"6359",2,2,5,2,1,2,1,1,1
"6360",2,2,5,2,1,2,1,2,3
"6361",1,2,5,2,1,1,1,1,2
"6362",1,1,1,2,1,1,1,1,1
"6363",2,1,1,2,1,2,1,1,1
"6364",1,1,1,1,1,2,2,1,1
"6365",1,1,1,2,1,2,1,1,1
"6366",2,1,1,2,1,2,1,1,1
"6367",1,1,1,1,3,1,1,1,1
"6368",2,1,1,2,1,2,1,1,1
"6369",2,2,3,2,1,1,1,3,1
"6370",2,3,5,2,1,2,1,3,1
"6371",2,1,2,2,1,2,1,1,1
"6372",1,1,5,2,1,2,1,1,1
"6373",2,1,3,2,1,1,1,1,1
"6374",1,1,1,2,1,1,1,1,1
"6375",2,1,1,2,1,2,1,1,1
"6376",1,1,1,2,1,2,1,1,1
"6377",2,1,1,2,1,2,1,1,1
"6378",2,2,3,2,1,2,1,1,1
"6379",2,2,5,2,1,2,1,1,1
"6380",2,2,5,2,1,2,1,1,1
"6381",1,2,5,2,1,2,1,1,1
"6382",1,1,3,2,1,1,1,1,1
"6383",2,1,5,2,1,2,1,1,1
"6384",1,1,5,2,1,1,1,1,1
"6385",2,1,3,1,2,2,1,1,1
"6386",2,2,5,2,1,2,1,3,1
"6387",2,1,3,1,1,1,2,1,1
"6388",2,1,5,2,1,2,2,1,1
"6389",1,1,5,1,2,2,1,1,1
"6390",2,2,4,2,1,2,1,1,1
"6391",1,2,3,2,1,2,1,3,1
"6392",1,1,5,2,1,1,2,1,1
"6393",2,1,1,2,1,2,1,1,1
"6394",1,1,1,2,1,1,1,1,1
"6395",1,1,5,2,1,2,1,1,2
"6396",1,1,1,2,1,2,1,1,1
"6397",2,1,1,2,1,2,1,1,1
"6398",2,2,1,2,1,2,1,3,1
"6399",1,2,1,2,1,2,1,3,1
"6400",1,1,5,2,1,2,1,1,1
"6401",2,2,5,2,1,1,2,3,1
"6402",2,2,3,2,1,2,1,3,1
"6403",2,1,1,2,1,2,1,1,1
"6404",1,1,1,2,1,2,1,1,1
"6405",1,1,1,2,1,2,1,3,3
"6406",2,1,1,2,1,2,1,3,1
"6407",1,1,1,2,1,2,1,1,1
"6408",2,1,1,2,1,2,1,1,1
"6409",1,1,5,1,3,2,2,1,1
"6410",1,1,1,2,1,2,1,1,1
"6411",2,1,1,2,1,2,1,1,1
"6412",2,1,1,1,2,2,1,1,1
"6413",1,1,1,2,1,2,1,1,1
"6414",1,1,5,2,1,2,1,1,2
"6415",2,1,5,2,1,2,1,1,2
"6416",2,1,1,2,1,2,1,1,1
"6417",1,1,4,2,1,2,1,3,1
"6418",1,1,1,2,1,1,1,1,1
"6419",2,1,1,2,1,2,1,1,1
"6420",2,1,4,2,1,2,1,1,1
"6421",2,6,3,2,1,2,2,1,1
"6422",2,1,1,1,3,2,2,1,1
"6423",1,1,1,2,1,2,1,1,1
"6424",2,1,5,2,1,2,1,1,1
"6425",1,1,5,2,1,2,2,1,1
"6426",1,2,5,2,1,2,1,3,1
"6427",2,2,5,2,1,2,1,1,2
"6428",1,1,1,1,3,2,2,1,1
"6429",2,1,1,2,1,2,1,1,1
"6430",2,1,5,2,1,2,1,1,2
"6431",1,1,1,2,1,1,1,1,1
"6432",2,1,1,2,1,2,1,1,1
"6433",2,1,5,2,1,2,1,3,1
"6434",2,1,1,2,1,2,1,1,1
"6435",1,1,1,2,1,2,1,1,1
"6436",1,1,2,2,1,1,1,1,1
"6437",2,1,2,2,1,2,1,1,1
"6438",2,1,5,2,1,2,1,1,1
"6439",2,1,1,1,1,2,1,1,1
"6440",1,1,1,2,1,2,1,1,1
"6441",1,1,1,2,1,2,1,1,1
"6442",2,1,1,2,1,2,1,1,1
"6443",2,1,2,2,1,1,1,1,1
"6444",1,1,4,1,3,2,1,1,1
"6445",2,1,1,1,1,1,1,1,1
"6446",1,1,1,2,1,2,1,1,1
"6447",1,1,1,2,1,2,1,1,1
"6448",2,1,1,2,1,2,1,1,1
"6449",1,1,1,2,1,1,2,1,1
"6450",2,1,1,2,1,2,1,1,1
"6451",1,1,5,2,1,2,1,1,3
"6452",1,1,1,2,1,2,1,1,1
"6453",2,1,1,2,1,2,1,1,1
"6454",2,2,2,2,1,1,1,1,1
"6455",1,2,3,2,1,2,1,1,1
"6456",2,1,1,2,1,2,1,1,1
"6457",1,6,1,2,4,2,1,1,1
"6458",2,1,1,1,1,2,1,1,1
"6459",1,1,1,2,1,1,1,1,1
"6460",2,6,5,2,4,2,1,2,2
"6461",2,6,5,2,1,2,1,2,2
"6462",2,6,5,2,4,2,1,2,2
"6463",1,2,5,1,3,2,2,3,1
"6464",2,1,1,2,1,2,1,1,1
"6465",1,1,1,2,1,2,1,1,1
"6466",1,1,2,2,1,2,1,1,1
"6467",2,1,1,2,1,2,1,1,1
"6468",1,1,1,2,1,2,1,1,1
"6469",2,1,2,2,1,2,1,1,1
"6470",1,1,1,2,1,2,2,1,1
"6471",2,1,1,1,4,2,2,1,1
"6472",1,2,5,2,1,2,2,3,1
"6473",1,1,3,2,1,2,1,1,2
"6474",1,1,1,2,1,1,1,1,1
"6475",2,1,1,2,1,2,1,1,1
"6476",1,1,1,2,1,2,2,1,1
"6477",2,1,1,2,1,1,1,1,1
"6478",1,1,2,2,1,2,1,1,1
